id, disaster_id, name_of_assessor, county, municipality, code, name_property_owner, street_address,  city,   zip_code, date,lat, lng, location_notes, owner_type, phone_number, home_type, property_type, type_of_disaster, damage_foundation, damage_floor, damage_exterior, damage_interior, damage_plumbing, damage_hvac,damage_roof, damage_electrical, damage_category, flood_insurance, marketvalue_structure, marketvalue_contents, marketvalue_land, insurance_structure, insurance_contents, insurance_land, name_insurance, phone_insurance, disaster_structure, disaster_contents, disaster_land, comments
844,disasterB,Sean Mitchell,Somewhereelse,Zheshan,1,Brenda Reynolds,74 Oak Lane,BorÅ¡ice,,12/6/16,33.04464,112.35167,Function-based scalable functionalities,Teal,86-(788)113-6603,single_family,type3,flood,0.79,0.55,0.83,0.43,0.29,0.05,0.72,0.72,0.21,FALSE,31729,66416,56263,35871,35783,73299,Todd Bradley,420-(265)272-7692,3672,15452,63354,Assimilated 6th generation info-mediaries
845,disasterD,Nicholas Spencer,Somewhereelse,Hannover,33,Nancy Wilson,9 Dixon Way,Serra Negra,30453,5/27/16,52.3665,9.6815,Integrated intangible implementation,Maroon,49-(558)182-2294,multi_family,type1,flood,0.33,0.96,0.37,0.21,0.41,0.7,0.47,0.47,0.32,TRUE,10910,55554,37323,35459,97074,22567,Harry Payne,55-(888)200-8076,82222,60860,56857,Function-based optimizing Graphic Interface
846,disasterB,Patricia Lee,Somerset,Changmao,9,Sharon Crawford,63 Sycamore Street,Buenavista,,11/3/16,34.21667,119.575,Right-sized human-resource encryption,Green,86-(669)185-4582,single_family,type4,flood,0.67,0.18,0.1,0.33,0.22,0.82,0.38,0.38,0.69,TRUE,14152,82407,29662,48905,84772,65536,Andrew Lawson,63-(216)798-8412,52292,88321,78050,Diverse actuating budgetary management
847,disasterC,Doris Riley,Allegheny,Dalun,1,Melissa Harris,34420 Birchwood Lane,Kayanza,,7/18/16,32.44376,120.24192,Innovative incremental analyzer,Indigo,86-(110)831-6818,mobile,type2,landslide,0.67,0.95,0.6,0.26,0.88,0.24,0.41,0.41,0.27,TRUE,97625,82927,82656,3696,93261,84068,Kathy Reynolds,257-(594)102-0879,25402,46383,59212,Multi-tiered 6th generation database
848,disasterA,Pamela Cruz,Allegheny,Illela,16,Ruth Payne,30 Twin Pines Terrace,Argenteuil,,4/7/16,13.72918,5.29752,Intuitive clear-thinking adapter,Mauv,234-(220)291-0866,single_family,type1,fire,0.06,0.76,0.24,0.53,0.67,0.06,0.47,0.47,0.59,FALSE,8946,13595,26973,94222,57726,18053,Terry Knight,33-(745)867-1583,24280,8178,791,Diverse tangible structure
849,disasterA,Virginia Evans,Somewhereelse,Sacanche,9,Jose Diaz,288 Darwin Park,HÃ_gersten,,7/15/16,-7.06936,-76.71484,Enterprise-wide zero defect alliance,Maroon,51-(553)892-2077,multi_family,type3,fire,0.14,0.92,0.05,0.01,0.83,0.85,0.11,0.11,0.32,FALSE,2094,21469,65493,97966,30839,72637,Dorothy Robinson,46-(191)860-2889,59110,10777,54692,Right-sized mobile project
850,disasterD,Thomas Porter,Somerset,Sukasari,45,Deborah Richards,87 Holy Cross Center,FalÄÅvarjÄÅn,,7/28/16,-7.3258,108.2322,Distributed value-added moderator,Blue,62-(463)879-9255,multi_family,type3,fire,0.96,0.68,0.35,0.32,0.52,0.1,0.63,0.63,0.75,TRUE,20547,21948,95045,24679,34037,17859,Timothy Harvey,98-(302)521-8130,89651,86161,12937,Compatible optimizing middleware
851,disasterB,Jeremy Cook,Allegheny,Mabiton,27,Clarence Mccoy,129 Fuller Court,Fujieda,1801,7/15/16,12.8334,123.2612,Fully-configurable transitional moratorium,Turquoise,63-(679)376-0052,multi_family,type3,fire,0.38,0.07,0.44,0.42,0.83,0.22,0.6,0.6,0.66,FALSE,55545,51132,7566,48813,15077,91375,Patricia Watkins,81-(743)162-0320,9217,65400,46932,Inverse modular moderator
852,disasterB,Emily Coleman,Somewhereelse,La AsunciÃ_n,23,Heather Henderson,78 Northport Circle,San Vicente Centenario,,3/12/17,11.03333,-63.86278,Vision-oriented encompassing budgetary management,Fuscia,58-(102)349-8568,mobile,type1,flood,0.05,0.7,0.91,0.2,0,0.17,0.14,0.14,0.55,TRUE,47664,86972,42945,82975,5020,97244,Louis Larson,504-(692)738-1879,49712,76765,61927,Business-focused transitional concept
853,disasterD,William Crawford,Allegheny,Youchou,48,Frances Graham,53405 Ludington Crossing,Tsuyama,,3/9/17,28.96346,109.14147,Mandatory national product,Maroon,86-(432)940-7532,multi_family,type4,landslide,0.48,0.54,0.34,0.38,0.04,0.88,0.68,0.68,0.68,TRUE,58574,96919,41452,25897,80234,87084,Justin Johnson,81-(983)632-8800,62553,62199,81093,Secured stable challenge
854,disasterD,Melissa Castillo,Allegheny,Siemianowice Å_lÄ…skie,45,Willie Lane,11 Victoria Plaza,Shang Boingor,41-106,12/19/16,50.32738,19.02901,Up-sized zero administration function,Pink,48-(243)691-2528,mobile,type2,earthquake,0.33,0.66,0.81,0.17,0.08,0.15,0.87,0.87,0.16,FALSE,56729,49463,36631,91313,84082,91808,Evelyn Mendoza,86-(169)443-6971,67788,55280,50927,Optimized non-volatile utilisation
855,disasterD,Wanda Matthews,Allegheny,Xinâ€™an,1,Julia Kelley,01086 Boyd Place,Luokeng,,7/7/16,34.37583,118.345,Reduced even-keeled installation,Khaki,86-(511)442-8518,single_family,type1,fire,0.85,0.69,0.72,0.26,0.32,0.85,0.91,0.91,0.56,TRUE,20868,42860,88266,53841,45708,53639,Wayne Roberts,86-(847)173-2781,7726,83124,77047,Cloned stable implementation
856,disasterD,Bonnie Kelly,Allegheny,Lincoln,21,Lisa Fowler,010 Talisman Way,Fada N'gourma,68510,5/18/16,40.8063,-96.6545,Programmable 5th generation encryption,Mauv,1-(402)847-8523,multi_family,type4,fire,0.98,0.57,0.98,0.96,0.05,0.11,0.76,0.76,0.94,TRUE,97425,33939,38546,24611,11769,39739,Stephanie Simpson,226-(134)796-6113,58572,30349,29510,Monitored empowering function
857,disasterD,Christopher Graham,Somewhereelse,VÃ¡ri,22,Dorothy Fields,274 Hoffman Avenue,Satrejan,,5/15/16,37.8312,23.80809,Triple-buffered content-based matrix,Purple,30-(595)757-5720,mobile,type4,landslide,0.48,0.87,0.77,0.55,0.1,0.09,0.6,0.6,0.12,FALSE,55417,55080,22695,67272,44357,32551,Martha Frazier,62-(106)840-8526,83252,1141,72907,Expanded discrete hierarchy
858,disasterD,Theresa Montgomery,Allegheny,Longâ€™an Chengxiangzhen,15,Susan Parker,9513 Huxley Crossing,Karakulino,,1/11/17,23.20712,107.6509,Right-sized solution-oriented array,Pink,86-(970)585-2932,multi_family,type1,landslide,0.02,0.18,0.18,0.7,0.71,0.67,0.13,0.13,0.95,FALSE,50929,32551,63948,78125,99525,2501,Brandon Hamilton,7-(644)610-0466,25633,24783,34713,Advanced human-resource forecast
859,disasterA,Melissa Hughes,Somerset,Dijon,6,Jason Jacobs,9891 Hintze Center,Baishan,21083 CEDEX 9,4/1/16,47.3167,5.0167,Quality-focused well-modulated software,Turquoise,33-(630)680-5750,single_family,type1,flood,0.41,0.79,0.36,0.09,0.42,0.72,0.48,0.48,0.84,TRUE,20535,43958,43952,48975,66332,30997,Sara Johnson,86-(187)157-9005,62853,40693,34635,Re-engineered systemic focus group
860,disasterB,Benjamin Washington,Somewhereelse,Yuanyang Zhen,28,Todd Hanson,07 Lunder Road,Mernek,,9/15/16,34.78768,104.77531,Secured explicit alliance,Mauv,86-(363)518-9544,multi_family,type3,earthquake,0.22,0.03,0.84,0.32,0.23,0.17,0.41,0.41,0.15,FALSE,13287,25985,76648,90079,8710,96063,Walter Gomez,62-(212)521-9430,35406,53780,29996,Future-proofed directional array
861,disasterB,Susan Nichols,Somerset,Gunungsari,4,Douglas Morgan,351 Cherokee Terrace,Pordapor Barat,,3/31/16,-6.1628,106.0611,Reactive stable software,Khaki,62-(599)532-9441,mobile,type4,earthquake,0.65,0.67,0.97,0.33,0.88,0.77,0.96,0.96,0.85,TRUE,71560,3055,38235,80758,29548,27834,Kenneth Powell,62-(391)559-6219,19355,17459,63303,Digitized maximized superstructure
862,disasterA,Jessica Tucker,Somewhereelse,Antang,5,Shirley Stevens,876 Mariners Cove Road,Minneapolis,,4/23/16,27.00126,114.68095,Universal modular solution,Fuscia,86-(332)339-1971,single_family,type1,earthquake,0.06,0.41,0.74,0.99,0.87,0.42,0.44,0.44,0.85,FALSE,63265,62601,4978,52629,35715,10700,Katherine George,1-(952)923-5267,71615,35953,3064,Expanded exuding interface
863,disasterB,Louis Ortiz,Allegheny,Pombos,11,Adam Andrews,6 Vera Junction,Ban Kruat,55630-000,10/17/16,-8.14139,-35.39583,Self-enabling non-volatile open architecture,Blue,55-(571)205-8550,single_family,type2,fire,0.21,0.07,0.53,0.2,0.4,0,0.4,0.4,0.99,TRUE,6276,95553,47570,94768,71100,67317,Jean Washington,66-(336)900-4305,66738,99748,72603,Re-engineered tangible ability
864,disasterC,Christine Little,Somewhereelse,VeranÃ_polis,17,Catherine Henry,199 Lakeland Junction,Altavista,95330-000,5/28/16,-28.93611,-51.54944,Face to face attitude-oriented solution,Puce,55-(227)667-6935,mobile,type4,flood,0.65,0.07,0,0.16,0.65,0.79,0.33,0.33,0.73,FALSE,9009,14452,14486,57697,3280,88834,Mildred Harris,52-(613)429-5781,26829,76802,23301,Inverse next generation approach
865,disasterB,Betty Ellis,Somerset,Mazhonghe,1,Benjamin Harper,521 Hovde Avenue,Jianjun,,11/14/16,42.71452,124.02332,Multi-channelled discrete parallelism,Purple,86-(934)834-7347,single_family,type3,earthquake,0.21,0.8,0.5,0.28,0.45,0.39,0.99,0.99,0.45,FALSE,55144,65017,35862,26987,38848,71684,Judith Howell,86-(549)910-5810,46526,53659,65372,Expanded object-oriented internet solution
866,disasterC,Alice Wagner,Somewhereelse,Vaitogi,14,Carl Ward,4648 Towne Lane,Livramento do Brumado,96799,6/24/16,-14.35889,-170.73472,Synergized impactful forecast,Goldenrod,1-(474)300-0994,mobile,type3,flood,0.86,0.89,0.49,0.44,0.75,0.94,0.01,0.01,0.56,TRUE,34378,96045,90809,83898,76616,26983,Bonnie Graham,55-(123)683-8971,28635,783,22603,Total empowering pricing structure
867,disasterC,Louis Webb,Allegheny,Krajan Kinanti,42,Nicholas James,8 Burrows Lane,Dabu,,4/24/16,-6.48814,111.04113,Re-engineered 6th generation application,Pink,62-(106)881-9377,mobile,type1,earthquake,0.55,1,0.14,0.45,0.92,0.09,0.25,0.25,0.18,FALSE,64600,88185,44513,12714,78528,96582,Diana Lopez,86-(285)852-6268,19557,4913,28909,Visionary fresh-thinking policy
868,disasterA,Larry Foster,Somerset,Dongshentou,20,Gary Stanley,499 Roxbury Lane,Novki,,3/5/17,39.38687,112.58042,Horizontal fault-tolerant capacity,Khaki,86-(162)753-8960,single_family,type4,earthquake,0.74,0.76,0.44,0.09,0.62,0.4,0.73,0.73,0.05,FALSE,75666,67315,77518,53824,52685,93476,Michael Frazier,7-(203)311-6699,55301,16012,79821,User-centric non-volatile frame
869,disasterC,Robert Collins,Somerset,Ust-Kamenogorsk,30,Aaron Patterson,6421 Carey Road,Domartang,,9/28/16,49.97143,82.60586,Total incremental flexibility,Goldenrod,7-(697)946-2010,mobile,type3,fire,0.2,0.22,0.03,0.39,0.28,0.22,0.29,0.29,0.57,TRUE,56173,93967,48716,12911,78523,23135,Bruce Fuller,86-(315)852-0254,50638,23461,98227,Switchable system-worthy support
870,disasterC,Gary Alexander,Allegheny,Karanyowka,48,Chris Gonzales,9 Old Shore Terrace,Guanabacoa,,6/27/16,52.3506,31.1121,Customizable analyzing Graphic Interface,Violet,375-(239)318-5771,mobile,type3,flood,0.03,0.48,0.45,0.97,0.85,0.2,0.12,0.12,0.38,TRUE,77603,67664,95193,90680,83634,1312,Nancy Powell,53-(300)388-9544,20839,8684,96775,Customizable local forecast
871,disasterA,Ralph Ramirez,Somerset,UruzgÄÅn,9,Norma Murray,567 Springs Junction,Saint Louis,,9/9/16,32.92775,66.63253,Reverse-engineered bandwidth-monitored contingency,Turquoise,93-(104)103-7731,multi_family,type3,earthquake,0.38,0.35,0.61,0.86,0.06,0.17,0.53,0.53,0.37,TRUE,16361,99100,91288,74980,39806,25237,Mildred Black,1-(314)495-8338,2371,74625,30743,Multi-layered didactic Graphical User Interface
872,disasterB,James Harris,Somewhereelse,Hudong,19,Harry Weaver,593 International Way,Xiwei,,1/7/17,22.81738,115.95609,Enterprise-wide encompassing focus group,Puce,86-(804)622-7997,multi_family,type2,landslide,0.73,0.48,0.14,0.58,0.3,0.61,0.02,0.02,0.62,FALSE,28830,59336,56410,77143,96963,56041,Michelle Rose,86-(517)466-4887,35009,56021,83793,Fully-configurable optimizing analyzer
873,disasterD,Lori Simmons,Allegheny,Ajoyani,8,Bobby Price,4 Surrey Way,JoÃ£o Monlevade,,10/7/16,-14.1,-70.2,Future-proofed next generation functionalities,Red,51-(196)365-6821,multi_family,type1,fire,0.64,0.93,0.54,0.88,0.21,0.8,0.3,0.3,0.79,TRUE,38529,62952,25862,52106,38344,89441,Kimberly Butler,55-(973)493-6526,68554,32997,28310,Switchable composite algorithm
874,disasterC,Michelle Hughes,Somerset,Biliri,48,Mark Little,8 Springview Avenue,Atambua,,3/17/16,9.86472,11.22528,Extended methodical structure,Red,234-(296)111-8017,mobile,type4,landslide,0.2,0.92,0.5,0.13,0.04,0.1,0.65,0.65,0.5,TRUE,16034,65167,77925,93355,57465,37061,Bonnie Shaw,62-(225)704-9782,43661,42154,87448,Self-enabling methodical product
875,disasterB,Judy Bell,Allegheny,Matango,50,Marie Alvarez,10 Fair Oaks Park,Luokeng,,3/12/17,-4.6619,120.014,Operative interactive database,Indigo,62-(885)965-4255,mobile,type3,flood,0.15,0.42,0.04,0.78,0.24,0.26,0.39,0.39,0.48,TRUE,81520,87331,17656,96524,61427,26929,Todd Stone,86-(659)655-7085,67303,17248,39386,Reduced background knowledge user
876,disasterC,Jeffrey Fisher,Allegheny,San Marcos,5,Wanda Medina,45167 Bartelt Park,Biito,,9/28/16,15.3,-88.41667,Reactive composite Graphic Interface,Aquamarine,504-(285)494-3746,multi_family,type2,fire,0.87,0.08,0.57,0.15,0.13,0.91,0.21,0.21,0.95,TRUE,48808,93538,28551,30721,40378,54189,Michelle Bailey,62-(863)149-4496,75900,99863,81451,Realigned systemic installation
877,disasterD,Gary Watson,Allegheny,Vodyane,43,Stephen Ramos,17 Arkansas Drive,SodankylÃ_,,10/29/16,47.48746,34.49235,Customer-focused heuristic emulation,Puce,380-(147)388-7500,multi_family,type1,flood,0.35,0.93,0.66,0.57,0.31,0.7,0.95,0.95,0.41,FALSE,86580,63563,24715,50190,64643,24988,Phyllis Ellis,358-(150)545-0760,61475,2221,83215,Synchronised even-keeled monitoring
878,disasterB,Douglas Stanley,Allegheny,Asheville,50,Ernest Price,00476 David Alley,IshÃ«m,28815,7/18/16,35.6203,-82.5286,Proactive secondary secured line,Purple,1-(828)269-9287,multi_family,type4,earthquake,0.5,0.98,0.4,0.09,0.36,0.73,0.13,0.13,0.89,TRUE,94070,37023,12854,16072,36369,68456,Roger Banks,355-(429)603-2317,27798,58980,90407,Optional responsive extranet
879,disasterD,Nicholas Warren,Somewhereelse,Mojokerto,29,Adam Thomas,7 Bashford Lane,Telukpakedai,,2/11/17,-6.7334,111.6089,Progressive uniform parallelism,Indigo,62-(417)138-3569,mobile,type1,landslide,0.57,0.61,0.65,0.42,0.19,0.63,0.79,0.79,0.29,FALSE,52334,80183,46315,7630,38609,28185,Russell Graham,62-(651)467-1041,70820,92875,32491,Persistent local intranet
880,disasterD,Arthur Payne,Allegheny,Fuxing,17,Patrick Simpson,4 Grover Trail,Quinta da Torre,,5/23/16,29.9056,116.41422,Phased global matrix,Purple,86-(511)937-1169,mobile,type1,earthquake,0.15,0.99,0.95,0.34,0.04,0.93,0.69,0.69,0.5,FALSE,48212,55739,32430,10384,12726,70359,Eric Armstrong,351-(632)351-0118,32675,10752,85972,Programmable solution-oriented process improvement
881,disasterA,Nancy Garza,Allegheny,Liudu,25,Paul Sanders,8766 Graedel Court,Villa Hayes,,10/20/16,28.64612,118.30518,Exclusive intermediate alliance,Teal,86-(398)286-7532,mobile,type3,landslide,0.31,0.08,0.13,0.49,0.47,0.72,0.15,0.15,0.5,TRUE,1567,46993,50093,20828,28701,53820,Linda Simmons,595-(972)886-9715,93448,41641,22645,Up-sized logistical throughput
882,disasterB,Bruce King,Somerset,Arjona,12,Maria Ellis,5 Hermina Circle,Zhangdan,131029,6/26/16,10.25444,-75.34389,Monitored heuristic implementation,Violet,57-(894)942-5839,single_family,type1,fire,0.78,0.04,0.53,0.5,0.7,0.16,0.1,0.1,0.8,TRUE,70749,39106,73881,57997,98767,31549,Edward Ward,86-(857)457-2776,69231,18508,64074,Synchronised foreground instruction set
883,disasterB,William Vasquez,Somewhereelse,Qingguang,14,Jennifer Morales,62 Kinsman Avenue,Lianzhou,,8/6/16,39.19883,117.03314,Networked static synergy,Blue,86-(782)318-6312,multi_family,type2,fire,0.86,0.56,0.75,0.87,0.52,0.55,0.65,0.65,0.52,TRUE,37390,85433,65535,12755,47327,51938,Cynthia Cook,86-(633)840-4660,59455,50692,25521,Configurable dynamic hierarchy
884,disasterD,Helen Ward,Somerset,MacapÃ¡,40,Dorothy James,43 Aberg Road,Goyang-si,68900-000,12/25/16,0.03889,-51.06639,Open-architected 24/7 instruction set,Blue,55-(593)363-6948,mobile,type3,flood,0.63,0.29,0.36,0.26,0.04,0.69,0.18,0.18,0.65,TRUE,64136,97180,58408,55895,9914,937,Joyce Day,82-(962)773-2337,81648,10827,44876,Business-focused analyzing Graphical User Interface
885,disasterD,Wayne Howell,Allegheny,Cigembor,41,Nicholas Lawrence,0 Holmberg Park,Yotala,,11/28/16,-6.43831,106.03729,Visionary systemic moratorium,Orange,62-(875)157-1795,mobile,type2,flood,0.15,0.04,0.89,0.67,0.88,0.75,0.33,0.33,0.61,TRUE,65754,60986,62745,63085,63977,77093,Martha Thompson,591-(233)208-1401,37528,92088,77969,Implemented national support
886,disasterC,Mildred Carroll,Somewhereelse,Metz,7,Henry Williams,230 Meadow Vale Hill,Emiliano Zapata,57052 CEDEX 02,4/11/16,49.1191,6.1727,Decentralized system-worthy complexity,Teal,33-(441)508-7522,single_family,type2,fire,0.29,0.91,0.12,0.16,0.62,0.85,0.02,0.02,0.97,FALSE,56882,37725,6281,91088,8454,43635,Jonathan Parker,52-(176)786-2849,40391,31355,61123,Upgradable system-worthy methodology
887,disasterC,Evelyn Foster,Somerset,TÃ¢n HÆ°ng,23,Elizabeth Crawford,6109 Thackeray Court,Sanchahe,,6/6/16,10.83476,105.66135,Right-sized object-oriented budgetary management,Aquamarine,84-(486)378-2626,mobile,type1,flood,0.35,0.05,0.76,0.26,0.51,0.53,0.64,0.64,0.8,TRUE,23370,18627,765,52051,41054,81024,Maria Wood,86-(689)146-7206,13439,89658,75050,Operative radical knowledge user
888,disasterB,Diane Lewis,Somewhereelse,Fuhe,43,Judith Reid,405 Ridgeway Circle,Solec Nad WisÅ‚Ä…,,3/22/16,31.50958,113.56645,Object-based static initiative,Puce,86-(619)691-9176,single_family,type1,landslide,0.48,0.29,0.61,0.39,0.05,0.07,0.19,0.19,0.04,TRUE,61567,71584,58738,36111,27703,42240,Melissa Wilson,48-(752)834-9751,53281,74639,9271,Stand-alone composite process improvement
889,disasterC,Laura Gomez,Somewhereelse,Bayan Hure,45,Martin Kelly,38301 Golf Course Parkway,MaÃ±o,,3/23/16,49.5,119.51667,Vision-oriented intangible definition,Turquoise,86-(590)237-6313,multi_family,type2,fire,0.19,0.05,0.11,0.57,0.62,0.96,0.25,0.25,0.71,TRUE,44667,59348,40850,41088,76999,77522,Clarence Vasquez,63-(445)992-9590,30450,96630,56952,Customer-focused dynamic extranet
890,disasterB,Daniel Jenkins,Somewhereelse,PiotrkÃ_w Kujawski,38,Thomas Adams,60 Gale Road,Dubova (Driloni),88-230,6/15/16,52.55111,18.49905,Automated client-server firmware,Puce,48-(978)880-8990,single_family,type1,landslide,0.5,0.72,0.3,0.72,0.71,0.72,0.41,0.41,0.41,TRUE,4137,63738,7269,43149,61953,48842,Larry Moore,383-(127)880-3077,66622,30818,37237,Ergonomic hybrid access
891,disasterB,Ruby Harris,Somerset,Holoubkov,12,William Garrett,17487 Pine View Center,Dingqing,338 01,9/9/16,49.77598,13.69246,Front-line context-sensitive time-frame,Puce,420-(635)394-0887,mobile,type4,flood,0.59,0.76,0.35,0.85,0.35,0.68,0.47,0.47,0.42,TRUE,54855,46073,12323,56508,31881,46106,Mildred Ramirez,86-(426)816-5466,4743,70165,2967,Object-based interactive toolset
892,disasterA,Shirley Mason,Somewhereelse,Cortez,22,Susan Carter,26353 Londonderry Road,New Orleans,8313,10/20/16,11.5301,122.3975,Phased homogeneous utilisation,Pink,63-(118)150-3468,multi_family,type3,flood,0.4,0.7,0.48,0.2,0.58,0.54,0.77,0.77,0.39,FALSE,61571,78323,47742,11672,64351,33421,Diana Lawrence,1-(504)553-8235,18280,56529,34686,Open-source radical software
893,disasterA,Robin Fisher,Allegheny,Nuga,7,Willie Rose,2 Rutledge Alley,TesliÄ‡,,9/9/16,48.31667,95.11667,Assimilated encompassing interface,Purple,976-(410)527-4553,single_family,type3,flood,0.7,0.26,0.01,0.66,0.9,0.16,0.15,0.15,0.87,TRUE,45925,35595,84135,78801,95746,17785,Lois Barnes,387-(747)763-0612,39344,78342,25672,Devolved human-resource solution
894,disasterA,George Lane,Allegheny,Makoko,44,Kelly Mccoy,04 Schurz Place,Huangzhuang,,12/27/16,6.49611,3.38778,Front-line actuating model,Indigo,234-(584)277-2518,single_family,type4,landslide,0.86,0.07,0.21,0.69,0.9,0.09,0.07,0.07,0.21,TRUE,68379,168,41238,17451,15694,70908,Martha Romero,86-(147)550-6945,76866,98957,93360,Profit-focused real-time conglomeration
895,disasterB,Diana Oliver,Somerset,MÃ©rignac,12,Jesse Fox,25918 Roxbury Plaza,Somanda,33709 CEDEX,3/25/17,44.8325,-0.6338,Monitored grid-enabled artificial intelligence,Aquamarine,33-(735)412-5200,single_family,type2,flood,0.75,0.85,0.77,0.43,0.47,0.84,0.47,0.47,0.8,TRUE,60930,30545,68282,21212,22878,15363,Lois Vasquez,255-(557)710-2615,75476,6447,62000,Switchable didactic standardization
896,disasterA,Kathleen Duncan,Allegheny,Yinghua,43,Marie Wagner,9 Granby Street,Mayang,,5/29/16,24.22556,113.66333,Visionary cohesive database,Crimson,86-(425)867-5637,multi_family,type4,landslide,0.71,0.41,0.76,0.38,0.08,0.17,0.88,0.88,0.6,FALSE,20868,47537,28375,64870,89904,4595,Jeffrey Holmes,62-(397)269-7039,21794,78414,55396,Multi-layered tangible definition
897,disasterB,Raymond Turner,Somewhereelse,Longâ€™an Chengxiangzhen,49,Theresa Reyes,5 Briar Crest Alley,Leme,,10/28/16,23.20712,107.6509,Polarised secondary initiative,Yellow,86-(942)814-8234,mobile,type3,landslide,0.24,0.84,0.44,0.85,0.9,0.54,0.49,0.49,0.17,FALSE,56438,33462,8298,76213,87287,6476,Kathleen Stanley,55-(270)912-7385,35278,42551,57269,Focused bifurcated task-force
898,disasterC,John Fowler,Somewhereelse,Pisan,29,Jimmy Williams,57 Cottonwood Trail,Hutang,,12/14/16,-9.7364,124.5975,Multi-channelled responsive hardware,Violet,62-(952)806-9865,single_family,type2,earthquake,0.85,0.45,0.77,0.76,0.4,0.8,0.67,0.67,0.28,FALSE,38972,34523,77099,43886,75109,44815,Benjamin Taylor,86-(650)773-1806,36303,2916,23355,Open-architected fresh-thinking website
899,disasterC,Christina Gomez,Somerset,Wulan Haye,30,Linda Nichols,49 Jenna Junction,Sirnarasa,,7/19/16,41.18124,112.3761,Distributed disintermediate structure,Khaki,86-(731)236-8047,single_family,type4,fire,0.66,0.85,0.58,0.76,0.6,0.63,0.09,0.09,0.65,TRUE,43248,55965,6709,79127,69229,42340,Doris Andrews,62-(530)173-3160,98101,12639,85634,Adaptive attitude-oriented challenge
